2	89164433	140188	n		
2	89192618	135177	n		
2	89200632	141344	n		
2	89217609	142434	p		
2	89278300	144956			n
2	89284544	145190	p		
2	89290673	145433	n		d
2	89308770	153577	p		
2	89314292	178722			p
2	89317147	146465	n		
2	89317157	146473			n
2	89317162	125671			n
2	89317174	125675			n
2	89317175	146481	p		
2	89323492	136463			p
2	89324500	146787			d
2	89324716	153977			d
2	89327884	127026	p		
2	89333660	147170	p		
2	89333784	127680	p		
2	89342550	128901	p		
2	89344730	129123	n		
2	89344774	129154	n		
2	89350336	147921	n		
2	89366992	148500	d		
2	89372291	132257	n		
2	90023512	250194	p		
2	90023515	250197	n		
2	90023517	250199	n		
2	90030143	204247	n		
2	90040489	205317	n		
2	90055740	207456	n		
2	90098992	212631	n		
2	90114832	214715	n		
2	90140817	254597	p		
2	90141373	268129	p		
2	90142831	217788	p		
2	90156257	219275			n
2	90161105	219804	n		
2	90178250	221846	n		
2	90199070	224701	n		
2	90205595	257131	n		
2	90224905	228089	n		
2	90262019	232885	n		
2	90266850	259547	n		
2	90307287	271623	p		
2	90338475	262470			n
2	90350720	244329	n		
2	90351170	244490	n		
2	90365061	246391	n		
2	90367365	246867	n		
2	91014412	276516			n
2	91019601	277388	n		
2	91020510	277663	n		
2	91022533	277956	n		
2	91022623	278030	n		
2	91030755	279926	n		
2	91038627	281431	n		
2	91045508	342672	n		
2	91051633	283785	p		
2	91059629	342935	n		
2	91061214	343000	n		
2	91073473	288879	n		
2	91073927	289050	p		
2	91076266	289448	n		
2	91077455	289649	n		
2	91095866	293251	n		
2	91100900	294100			n
2	91126065	344507			p
2	91128118	299528	n		
2	91151970	302712			p
2	91173376	307057	n		
2	91205197	311879	n		
2	91208408	345872			n
2	91210557	312730	n		
2	91218830	314594	n		
2	91231934	316889	n		
2	91252912	320547			n
2	91258784	321630			n
2	91277459	324401	p		
2	91300099	347377			n
2	91313530	330673	n		
2	91333909	334596	n		
2	91341520	335773	n		
2	91356022	348236	p		
2	91356837	338257	p		
2	91369127	340381	n		
2	91372188	340610			n
3	87116813	50027	p		
3	87121335	50079	d		
3	87124934	50120	d		
3	87127362	50180	d		
3	87139223	37140	n		
3	87154817	50885	d		
3	87169516	14039			p
3	87212093	44773			d
3	87213431	52242			d
3	87242958	52887	d		
3	87254081	53301	d		
3	87259250	53397	n		
3	87264624	53473	p		
3	87270898	53573	d		
3	87270899	25825	n		
3	87272317	53585	n		
3	87282518	53782	d		
3	87283601	53810	p		
3	87283604	26951	d		
3	87283613	53812	p		
3	87297073	54086	p		
3	87298647	28567			p
3	87311483	54487			p
3	87314056	30361	p		
3	87325052	31771	p		
3	87325485	54695	p		
3	87325763	54705	d		
3	88009133	117819	p		
3	88021080	118013	n		
3	88035896	118408			d
3	88049844	118710	p		
3	88071561	119338			d
3	88071562	63115			d
3	88087943	71870	n		
3	88089013	73414	p		
3	88091264	119961	d		
3	88100721	74389	p		
3	88103813	120128	p		
3	88127275	120789	p		
3	88131726	120865	d		
3	88162961	121594	p		
3	88172345	81962			d
3	88172346	81963	p		
3	88192725	122322	n		
3	88199145	122557	p		
3	88202437	122636			p
3	88202849	122638	p		
3	88230682	123213	d		
3	88233517	123287	d		
3	88245165	90700	n		
3	88251222	123696	p		
3	88276414	124221	p		
3	88277984	124242	p		
3	88286581	124560	p		
3	88286584	107438			d
3	88294302	124689	d		
3	88299223	124799	n		
3	89011727	180388			d
3	89015716	198287	d		
3	89017746	181327	n		
3	89023210	194055			p
3	89047485	185054			d
3	89048519	198935	n		
3	89050370	198990	p		
3	89068606	192747			d
3	89076699	199580			n
3	89133733	150186	p		
3	89146778	150430	d		
3	89157470	192960	d		
3	89177307	191355	n		
3	89190517	151158	n		
3	89190711	151162			d
3	89190713	165939			d
3	89206454	151724	d		
3	89206846	151730	d		
3	89206866	200321	d		
3	89208066	151735	n		
3	89208067	168064	n		
3	89225966	169604	n		
3	89228923	152117	p		
3	89236227	170642	p		
3	89244783	152470	n		
3	89258658	152769			p
3	89258659	172832			p
3	89278386	153101			p
3	89286692	175829	n		
3	89292205	153369	d		
3	89294929	176826	n		
3	89296241	153434	d		
3	89297287	191796			d
3	89311281	178395	p		
3	89311313	178419			d
3	89317660	153756	d		
3	89321203	153800	p		
3	89324920	146807	n		
3	89327604	154044	p		
3	89335416	128082	d		
3	89349262	154611	d		
3	89350344	154648			p
3	89372632	155073	d		d
3	89374372	136932	p		
3	89380927	136958	p		
3	89382492	133082	d		
3	90002058	200506	d		
3	90010283	201648	n		
3	90013776	202281	p		
3	90023527	203145	d		
3	90024936	265483	d		
3	90024937	265484	d		
3	90028785	265548	d		
3	90030861	265746	d		
3	90043189	205854			d
3	90043190	265925	d		
3	90047453	274134	d		
3	90049456	266039	d		
3	90053650	206874	p		
3	90056653	207559	p		
3	90064347	266338	d		
3	90073179	266473	n		
3	90076530	210006	d		
3	90081175	224584	p		
3	90088631	211229	p		
3	90103838	267139	n		
3	90123303	267667	d		
3	90139446	268116			d
3	90141720	217771	n		
3	90141729	268132	d		
3	90144727	217954	d		
3	90144789	268155	d		
3	90154402	219015	d		
3	90154825	268359	n		
3	90159410	268409	d		
3	90162773	219953	d		
3	90173639	221292	d		
3	90174222	268706	d		
3	90181769	268953	n		
3	90187150	269013	n		
3	90191145	223672	d		
3	90191446	269123	d		
3	90204393	269491	n		
3	90204394	264818	n		
3	90205419	225651	p		
3	90209895	226111	d		
3	90218653	227298	p		
3	90226423	270065	d		
3	90226442	228427	n		
3	90240572	270349	d		
3	90257711	270645	n		
3	90262944	270717	d		
3	90265169	259489	n		
3	90266791	233455	d		
3	90266838	270798	d		
3	90266860	244555	p		
3	90272666	234398	d		
3	90274311	270988	d		
3	90286761	271261			d
3	90286762	271262	p		
3	90294406	236946	d		
3	90314989	271751	p		
3	90317146	261601	p		
3	90318179	240086	p		
3	90321497	271923	p		
3	90322559	240661	d		
3	90328190	272034	d		
3	90340483	242821	d		
3	90340484	272273	d		d
3	90350721	272563	p		
3	90350772	272566	p		
3	90355087	272624	d		
3	90355689	272646	n		p
3	90355690	244965	n		
3	90357336	245179	n		
3	90359948	245662	p		
3	90365583	272898	p		
3	90372674	273041	d		
3	90384270	249022	n		
3	91006596	274973	n		
3	91009985	275399	d		
3	91012406	341973			n
3	91012407	341974	p		
3	91014324	341737	n		n
3	91016118	342056	d		
3	91016198	342063	d		
3	91022550	277972	p		
3	91022794	342201			d
3	91048680	283330	p		
3	91073339	343275			n
3	91073360	343277	p		
3	91073369	343278	p		
3	91076359	289491	p		
3	91079543	343416	n		
3	91083703	290414	d		
3	91089254	343646	p		
3	91096830	343848	d		
3	91108788	295369	p		
3	91118095	344268	d		
3	91122363	298088	d		
3	91128033	344545	p		
3	91128058	299504	d		
3	91128098	344548	d		
3	91143675	344815	n		
3	91147584	344847	d		
3	91155531	303607	p		p
3	91155636	303693	d		
3	91165154	305450	d		
3	91165839	345177	d		
3	91165889	345178	n		
3	91173649	307079	d		
3	91178679	307774	d		
3	91187212	309132	d		
3	91189190	309479	d		
3	91189191	345611	d		d
3	91190163	345635	p		
3	91191298	309972	d		
3	91195293	310664	p		
3	91206762	345859	n		
3	91217218	346111	d		
3	91218091	346136	d		
3	91218093	314402	d		
3	91218118	314425	p		
3	91232771	346375	d		
3	91268921	346903	n		
3	91273412	347020	d		
3	91294350	327213	d		
3	91295107	327451	d		
3	91295108	327452	d		
3	91306954	329568	d		
3	91322623	347742	d		
3	91333899	334586	n		
3	91349342	336911	d		
3	91364277	348307	d		
3	91367211	348384	d		
3	91368751	340179	d		
3	91373753	340805	d		
3	91374975	348498	d		
4	87065512	1773	n		
4	87065559	1809	p		
4	87084597	3921	n		
4	87149535	11454	n		
4	87154974	12284			n
4	87156990	12619			n
4	87176406	14541			n
4	87178668	43477			n
4	87197594	16822	n		
4	87234845	21409	p		
4	87254107	23736			n
4	87282494	26740	p		
4	87287782	27514	p		
4	88010041	55793			n
4	88027632	58246	n		
4	88035190	58817	n		
4	88039433	59437	n		
4	88084452	73173	p		
4	88089681	64462			n
4	88089880	73505	n		
4	88095049	64733			n
4	88100073	74339	n		
4	88100098	107901			p
4	88117748	104869			n
4	88130549	104977	n		
4	88140817	66203	p		d
4	88140885	78446	n		
4	88140886	78447	n		
4	88143310	72621	n		
4	88143342	78695			n
4	88171686	81845			n
4	88175453	82472	n		
4	88175465	82481	n		
4	88181844	83243	n		
4	88202354	85647			n
4	88229851	88907	d		
4	88246787	90892			p
4	88268397	93549	n		
4	88268413	93562	n		
4	88322029	125226			n
4	88334912	102079	n		
4	88338950	102607	n		
4	89015037	180982			p
4	89070834	196381	n		
4	89080842	156050	n		
4	89132224	134671			n
4	89143960	190755	n		
4	89148305	162136			d
4	89167133	150763	n		
4	89167148	150778	n		
4	89182418	165145	n		n
4	89202701	167435	n		
4	89206915	179017			n
4	89215860	168658	n		
4	89263127	144434			n
4	89295955	176912			p
4	89301767	177605	n		
4	89312792	178596	n		
4	89317796	125751			n
4	89330744	147058	n		
4	89330751	127395	n		
4	89349111	129451	n		
4	89361468	130821	n		
4	89388604	133772			n
4	90001772	264970	n		
4	90015700	202496	n		
4	90023064	202891	n		
4	90023448	203116	n		
4	90047450	273359	n		
4	90063768	208453	p		
4	90095036	212037	n		
4	90098257	212564	n		
4	90111845	214267			n
4	90123392	267756	n		
4	90137300	217391	n		
4	90145660	218221	n		
4	90154680	219083	n		
4	90162486	219941	n		
4	90171450	255716			p
4	90171452	220959	n		
4	90172519	221184	n		
4	90174383	221419	n		
4	90191951	223785			n
4	90193916	224059	n		
4	90217833	227147			n
4	90247244	270434	n		
4	90255440	259118	d		
4	90279004	235323	n		
4	90279843	235371	n		
4	90279851	260210	n		
4	90296261	237176	n		
4	90301271	238066	n		
4	90308529	238764			n
4	91043449	282481	n		
4	91043459	282491	n		
4	91060911	286233	n		
4	91108524	295226			d
4	91132264	344610	n		
4	91132736	300284			p
4	91167798	345198	n		
4	91187195	309117	n		
4	91193761	310304	n		
4	91211458	313025	p		
4	91228072	316352			n
4	91272147	347002	n		
4	91303225	328883	n		
4	91333736	334560			n
4	91345682	336698			n
4	91349856	337019	n		
4	91360157	338730	n		
4	91368274	340059	n		
5	87103874	49732			n
5	87127179	8926	n		
5	87153393	50842	d		
5	87153394	50843	d		
5	87153395	50844	d		
5	87153396	11794	d		d
5	87153397	50845	d		
5	87153398	50846	d		
5	87153399	50847	d		
5	87153401	50848	d		d
5	87160227	51087			n
5	87167369	13723	n		
5	87181747	14929			n
5	87210296	18455			d
5	87212275	44799			d
5	87212280	52235	d		
5	87266840	24882			d
5	87267666	46584			d
5	87267667	25112	n		
5	87269946	53569			n
5	87296076	54051			n
5	87301295	28902	n		
5	88012605	117888			n
5	88022234	57590			n
5	88026012	118099			n
5	88110278	120414			p
5	88154034	121366			n
5	88192132	111278			n
5	88214440	86979			d
5	88218161	122945			n
5	88222704	122997			p
5	88333230	125410	n		n
5	89045465	198897	n		d
5	89068935	149521	n		
5	89286682	153217			n
5	89314097	137260			n
5	89329981	127260			p
5	89353055	154762	n		
5	90042869	265914	d		
5	90047455	273362			p
5	90054688	207201			n
5	90220784	269906			n
5	90294869	271410			n
5	91024434	278788			p
5	91042911	342610	n		
5	91052791	284324			n
5	91158353	345034	p		
5	91158359	345036	d		
5	91253500	346697	d		
5	91284656	347156			n
5	91292416	327035	n		
5	91292421	327040			n
5	91303191	347442	n		
5	91303201	347443	d		
5	91349874	348114	p		
5	91361260	338854			n
6	87051005	48736			n
6	87086987	4276	d		
6	87097092	4867	p		
6	87097517	5042			n
6	87113507	34265			n
6	87114242	41149	p		
6	87118259	34349	n		
6	87139651	42003	n		
6	87170056	14174	d		
6	87210456	18540	n		
6	87210457	44695	n		
6	87210459	18542			n
6	87225363	20417			n
6	87255233	35457			n
6	87299569	28718	d		
6	87301227	47704	n		
6	87301251	28879	n		
6	87312069	30109	n		
6	87316321	48196	d		
6	87316322	48197	n		
6	88001958	68581	d		
6	88048903	60554	n		
6	88061484	61970	n		
6	88063790	67144			n
6	88089217	73445			n
6	88097464	72054	n		
6	88135486	77922	n		
6	88135570	77949	n		
6	88196514	111457			n
6	88196515	84979	n		
6	88201371	111681	p		
6	88224830	88415	n		
6	88253094	91833	n		
6	88253151	91873			n
6	88274485	94307	n		
6	88274951	94426	n		
6	88283372	115124	p		
6	88287755	96051			n
6	88313685	116311	p		
6	88324265	116728	n		
6	89000569	193080	n		
6	89042494	194892	n		
6	89051713	185849			n
6	89074956	155658	n		
6	89087251	137777	n		
6	89089490	156632	n		
6	89106899	197041	n		
6	89119396	159145	d		
6	89127422	159863			n
6	89127423	138897	n		
6	89132400	139063	n		
6	89132760	160486	n		
6	89149414	162409	n		
6	89151238	162562	n		
6	89167132	150762			n
6	89191190	141020	d		
6	89194996	166684	n		
6	89237530	170746	n		
6	89244872	143821	n		
6	89248799	171915	n		
6	89263017	173340			d
6	89264481	173521	n		
6	89289590	145410	n		
6	89289595	176140	n		
6	89301285	177527	n		
6	89303711	177762	d		
6	89314100	178686	d		
6	89314105	178689	d		d
6	89315842	125565	n		
6	89329046	127188	d		
6	89336620	128206			n
6	89343354	128971	d		
6	89346743	129279	d		
6	89362529	130988			d
6	89377004	148937	n		
6	90012264	201985	n		
6	90037563	204708	n		
6	90042860	205787	p		
6	90055533	207418	n		n
6	90084634	252489	n		
6	90097220	212409			n
6	90098039	212508	d		
6	90099787	212750	n		
6	90102639	253186	p		
6	90102641	253188	p		
6	90102642	253189	n		n
6	90102643	253190	d		
6	90102644	213099	p		
6	90113156	214436	n		
6	90114939	253694	p		
6	90116401	214934	p		
6	90135728	217172	d		
6	90144862	218005	n		
6	90147001	218455	n		
6	90150046	218771	n		
6	90151018	254967			n
6	90167602	220587	n		
6	90189208	223337			p
6	90190087	223522	n		
6	90191476	256568	p		
6	90191478	256570			n
6	90191479	223720	n		
6	90220118	257658	n		
6	90258055	232289	d		
6	90265155	233319	n		
6	90270901	259710	n		
6	90272936	270936	d		
6	90272937	270937	p		
6	90276366	235041	n		
6	90286809	236244	n		
6	90293808	236761			n
6	90309480	238925	n		
6	90318120	240071	n		
6	90319914	261742	n		n
6	90366906	272921	d		
6	90379605	273182	n		
6	90381640	248630	p		
6	90381664	264158	n		n
6	91003873	274572			n
6	91003898	274595	n		
6	91019802	277439	n		
6	91035850	280570	p		
6	91039743	281775	d		
6	91051706	283808	p		
6	91086460	291038	n		n
6	91086967	291206	n		
6	91090577	292187	d		
6	91090578	292188			p
6	91091794	292491	n		
6	91096852	293490	n		
6	91098853	293787	d		
6	91110222	295601	p		
6	91120635	344347	p		
6	91152329	302762			n
6	91171423	306675	d		
6	91178879	307816	d		
6	91186694	309023	n		
6	91189300	309554	n		
6	91208580	345884	d		
6	91231694	316847			n
6	91241120	318534	n		
6	91259181	321773	n		
6	91266224	322816	n		
6	91287051	325849	n		
6	91296279	327669			d
6	91304198	329183	n		
6	91313507	330656	n		
6	91322920	332590			n
6	91324508	332899	n		
6	91333694	334534			n
6	91350261	337149	d		
6	91350263	337151	d		
6	91359351	338587			n
7	87065632	36320			n
7	87074724	2931			n
7	87118935	7687	p		
7	87121254	7881			n
7	87149532	11452			n
7	87197568	16803			n
7	87229413	20972			n
7	87268890	46682	n		
7	88108774	65402			n
7	88132074	77494			n
7	88289038	96206			n
7	88308464	98439	d		
7	88319317	116534			n
7	88325653	100666	n		
7	88326000	100753			n
7	89009549	193335	n		
7	89025225	182422			n
7	89042831	184639	n		
7	89075187	196573	n		
7	89082835	149661			d
7	89140839	190704	d		
7	89149044	162323			n
7	89200596	167204			n
7	89271204	174245	n		
7	89274770	136007	d		
7	89365498	131423			n
7	90047649	206291	n		
7	90055075	266123	n		n
7	90132721	216716			n
7	90132815	216764	n		p
7	90153240	218975			n
7	90218643	227290			n
7	90262000	232873	n		
7	90265526	233397			n
7	90362003	245927	n		
7	90362124	272825			n
7	90363419	246239			n
7	90379100	273120	n		
7	91000020	341795			n
7	91025238	278963	n		
7	91043565	282539	p		
7	91059170	285732			n
7	91090350	292097			n
7	91101239	343931	n		
7	91117458	344218			n
7	91158546	304551			n
7	91158767	345041			n
7	91255993	321118			n
7	91264286	322658	n		
7	91277724	324467	n		
7	91296114	327632			n
7	91324887	332954			n
7	91345681	336697			p
7	91374146	340905			n
8	87050621	223	n		n
8	87095387	4747	n		
8	87179509	14759	n		
8	87207474	18047	n		
8	88122612	76585	n		
8	88141467	109282	n		
8	88179296	82809	n		
8	88200466	85465	n		
8	88286893	95866	n		
8	88310089	98592	n		
8	88318810	99641	n		
8	88325600	100630	n		
8	89012272	180500	n		
8	89037931	194646	n		
8	89041440	194816	n		
8	89044150	195018	n		
8	89045141	195086	n		
8	89142853	139492	n		
8	89148877	162306	n		
8	89159887	191086	n		
8	89264525	152887	n		
8	89268070	173741	n		
8	89318672	146549	n		
8	89323749	126468	n		
8	89362645	131017	n		
8	89369232	131839	n		
8	89371732	132083	n		
8	90015165	202417	n		
8	90162087	255335	n		
8	90193660	269161	n		
8	90246655	230853	n		
8	90281464	260279	n		
8	90298739	237753	n		
8	90366566	263637	n		
8	91018311	277261	n		
8	91116670	296684	n		
8	91148112	302156	n		
8	91171362	306618	n		
8	91215421	313757	n		
8	91341917	335865	n		
8	91350228	337116	n		
8	91376061	341303	n		
9	87065002	39656	n		
9	87073652	36409	n		n
9	87102461	36726	n		
9	87111703	36849	p		
9	87126140	8697			d
9	87158050	50931	n		
9	87158084	37401	p		
9	87167617	37480	n		
9	87197453	37735	d		
9	87210513	52194	n		
9	87224016	52468	n		
9	87242941	45672	p		
9	87252229	38344	n		
9	87255248	53331	n		
9	87283614	53813	n		
9	87301271	54270	d		
9	87313973	48075	n		
9	88008368	67576	n		
9	88014078	56461	n		
9	88023283	69449	n		
9	88033758	69728	p		
9	88033840	66891			p
9	88047077	118674	n		
9	88077692	67281	n		
9	88088758	68376	n		
9	88109230	104801	p		
9	88140281	121062	n		
9	88143158	105116	n		
9	88194263	105698			p
9	88210210	86558			n
9	88216732	105993	n		
9	88240611	106289	n		
9	88257450	106432	n		
9	88274486	114705			n
9	88279675	106655	n		
9	88294305	96855	n		
9	88304562	115887	n		
9	88324575	107184	n		
9	89001172	191856	n		
9	89002611	191868	p		
9	89010876	192024			p
9	89038754	192395	n		
9	89039241	194729	n		
9	89068723	149516	n		
9	89074713	196547	n		
9	89086468	156360			n
9	89089494	134323	d		
9	89089529	156657	n		
9	89095114	157040			n
9	89104127	158030	p		
9	89116341	149977	n		
9	89124014	138776	n		
9	89139938	139329			n
9	89212173	135416	p		
9	89235693	143474			n
9	89248804	171918	n		
9	89274990	136010	p		
9	89279941	145016	p		
9	89299651	145823	p		
9	89328475	136510	p		
9	89336137	154336	d		
9	89354182	130129	n		
9	89360582	136802	n		
9	89390551	137060	n		
9	90028705	204016	n		
9	90044073	205922	p		
9	90054709	220438	p		
9	90055528	207416			p
9	90089324	211415	n		
9	90096304	212314	n		
9	90099297	267018	n		
9	90115865	267486	n		
9	90124165	215850			n
9	90144576	217895	p		
9	90146915	218426	p		
9	90149162	218641	n		
9	90217502	269815			n
9	90237484	270284	n		
9	90251616	258958	n		
9	90266802	270797	n		
9	90268107	270813	n		
9	90274051	270968	n		
9	90304333	261070			n
9	90304746	238356			n
9	90328557	241441			n
9	90332112	241823	p		
9	90347251	272410	n		
9	90366703	246712	n		
9	90379607	264081	n		
9	90381644	264151			n
9	91002889	274336	n		
9	91003852	274553	n		
9	91014370	276480	n		
9	91036176	280644			n
9	91037002	280966	n		
9	91053225	284392	n		
9	91056147	284980	n		
9	91057663	342899	n		n
9	91058132	285500	n		
9	91059316	285768	n		
9	91059321	285773	n		
9	91060982	286285	n		
9	91077441	343388	p		
9	91079614	289818			n
9	91079658	289853	n		
9	91082911	290275	n		
9	91108050	295120	p		
9	91108496	295200			n
9	91110578	295655	n		
9	91116071	296548	n		
9	91123749	298469	n		
9	91124257	298593			n
9	91129334	344566			p
9	91149035	302304	n		
9	91158212	304411	p		
9	91159914	304668			n
9	91159935	304689	n		
9	91165843	305555			n
9	91178118	307522			n
9	91199026	311282	n		
9	91221074	314913	n		
9	91237403	317831			n
9	91249091	319914	n		
9	91259672	321962			n
9	91273122	347009	n		
9	91278920	347090	p		
9	91290853	326745	n		
9	91300410	328357			n
9	91300433	328378			p
9	91306983	329596	n		
9	91309030	329986			n
9	91311618	330460	p		
9	91313381	330617			n
9	91314570	330871	n		
9	91324515	332905			n
9	91334476	334723	n		
9	91346843	348091	n		
9	91353524	337594	n		
9	91359353	338588	n		
9	91365916	339423	n		
10	87111716	6746	d		
10	87127179	8926			n
10	87153396	11794			n
10	87153397	50845			n
10	87153398	50846			n
10	87153399	50847			n
10	87153401	50848			n
10	87167369	13723			n
10	87210296	18455			n
10	87212275	44799			n
10	87212280	52235			n
10	87266840	24882			n
10	87267666	46584			n
10	88022234	57590	d		
10	88173241	110619			n
10	88184498	83633			n
10	88192132	111278	d		
10	88214440	86979			n
10	89034626	183374			n
10	89105345	197023			n
10	89147066	162021			n
10	89210489	135405			n
10	89314097	137260			n
10	90054688	207201			n
10	90113616	253627			n
10	90196753	224441			p
10	90353271	244674			n
10	91024434	278788			n
10	91052791	284324			n
10	91158359	345036			n
10	91194654	310557	d		
10	91292421	327040			n
10	91303191	347442			n
10	91303201	347443	d		
10	91361260	338854			n
11	87073051	39869			n
11	87084434	3884	p		
11	87116308	7381			n
11	87153023	42588			n
11	87155684	12441			n
11	87167221	13693	d		
11	87200327	44208			n
11	87234905	21445	p		
11	87267681	25122	p		
11	87311980	30067	n		n
11	88011551	56131			n
11	88011583	56151	d		
11	88021943	69346	d		
11	88026279	118254	d		
11	88035064	58789	n		
11	88047230	118681			n
11	88079000	119501	d		
11	88081118	64164	d		
11	88098131	74205	n		
11	88115543	75753	d		
11	88119331	76240			p
11	88119401	76290	d		
11	88120682	76353	d		
11	88150441	121289	d		
11	88156520	80117	d		
11	88161716	80785			n
11	88220170	106039	d		
11	88246969	113479			n
11	88251191	113749			n
11	88277976	94787			n
11	88292363	96536	n		
11	88292391	106819	n		
11	88308052	98380	n		
11	88324088	116680			p
11	89039240	194728	d		d
11	89069699	188147			n
11	89072035	188466	n		
11	89075401	188840			n
11	89080823	156035	n		
11	89121194	138739	n		
11	89141958	150373	n		
11	89150712	150515	n		
11	89205536	142041	p		
11	89225278	143082			n
11	89242732	171247	n		
11	89267455	173703	d		
11	89317642	125715			d
11	89341847	147507	n		
11	89371812	132118	d		
11	89388576	133759			n
11	90015039	265296	d		
11	90024704	265480	d		
11	90025607	203673	d		
11	90042640	250931			n
11	90047675	206311	n		
11	90049747	251231			n
11	90053077	206596	n		
11	90053473	206814	n		
11	90053665	251384	n		
11	90071703	209283			n
11	90105853	267201			n
11	90168394	220742			n
11	90178715	221997	d		
11	90207009	225880	d		
11	90214275	226811			n
11	90224850	228062	d		
11	90229597	228703	d		
11	90282108	235631			n
11	90293333	236698	n		
11	90341120	262635	n		
11	90343088	243270			n
11	90367309	263689	n		
11	90371574	247505			n
